[ AI-Rank-Log  2/ 1  5:38:10.903 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  2/ 1  6:22:37.433 ]sampleid: 000000423104.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:38.775 ]sampleid: 000000423123.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:40.129 ]sampleid: 000000423229.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:41.477 ]sampleid: 000000423506.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:42.828 ]sampleid: 000000423519.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:44.187 ]sampleid: 000000423617.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:45.529 ]sampleid: 000000423798.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:46.881 ]sampleid: 000000423944.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:48.224 ]sampleid: 000000423971.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:49.588 ]sampleid: 000000424135.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:50.929 ]sampleid: 000000424162.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:52.262 ]sampleid: 000000424349.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:53.597 ]sampleid: 000000424521.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:54.943 ]sampleid: 000000424545.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:56.290 ]sampleid: 000000424551.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:57.628 ]sampleid: 000000424642.jpg, result=true
[ AI-Rank-Log  2/ 1  6:22:58.968 ]sampleid: 000000424721.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23: 0.309 ]sampleid: 000000424776.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23: 1.648 ]sampleid: 000000424975.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23: 2.990 ]sampleid: 000000425221.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23: 4.334 ]sampleid: 000000425226.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23: 5.670 ]sampleid: 000000425227.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23: 7. 16 ]sampleid: 000000425361.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23: 8.362 ]sampleid: 000000425390.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23: 9.709 ]sampleid: 000000425702.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:11. 43 ]sampleid: 000000425906.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:12.385 ]sampleid: 000000425925.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:13.724 ]sampleid: 000000426166.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:15. 68 ]sampleid: 000000426203.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:16.408 ]sampleid: 000000426241.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:17.751 ]sampleid: 000000426253.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:19. 98 ]sampleid: 000000426268.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:20.443 ]sampleid: 000000426297.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:21.790 ]sampleid: 000000426329.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:23.137 ]sampleid: 000000426372.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:24.488 ]sampleid: 000000426376.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:25.837 ]sampleid: 000000426795.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:27.193 ]sampleid: 000000426836.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:28.536 ]sampleid: 000000427034.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:29.883 ]sampleid: 000000427055.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:31.220 ]sampleid: 000000427077.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:32.562 ]sampleid: 000000427160.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:33.912 ]sampleid: 000000427256.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:35.265 ]sampleid: 000000427338.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:36.614 ]sampleid: 000000427500.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:37.972 ]sampleid: 000000427649.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:39.333 ]sampleid: 000000427655.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:40.695 ]sampleid: 000000427997.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:42. 47 ]sampleid: 000000428111.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:43.411 ]sampleid: 000000428218.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:44.770 ]sampleid: 000000428280.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:46.131 ]sampleid: 000000428454.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:47.498 ]sampleid: 000000428562.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:48.861 ]sampleid: 000000428867.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:50.212 ]sampleid: 000000429011.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:51.572 ]sampleid: 000000429109.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:52.924 ]sampleid: 000000429281.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:54.281 ]sampleid: 000000429530.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:55.634 ]sampleid: 000000429598.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:56.991 ]sampleid: 000000429623.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:58.351 ]sampleid: 000000429690.jpg, result=true
[ AI-Rank-Log  2/ 1  6:23:59.715 ]sampleid: 000000429718.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24: 1. 80 ]sampleid: 000000429761.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24: 2.436 ]sampleid: 000000430048.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24: 3.800 ]sampleid: 000000430056.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24: 5.177 ]sampleid: 000000430073.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24: 6.529 ]sampleid: 000000430286.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24: 7.904 ]sampleid: 000000430377.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24: 9.263 ]sampleid: 000000430871.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:10.625 ]sampleid: 000000430875.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:11.992 ]sampleid: 000000430961.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:13.362 ]sampleid: 000000430973.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:14.716 ]sampleid: 000000431140.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:16. 88 ]sampleid: 000000431545.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:17.449 ]sampleid: 000000431568.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:18.814 ]sampleid: 000000431693.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:20.170 ]sampleid: 000000431727.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:21.549 ]sampleid: 000000431848.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:22.936 ]sampleid: 000000431876.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:24.323 ]sampleid: 000000431896.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:25.696 ]sampleid: 000000432085.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:27. 70 ]sampleid: 000000432468.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:28.443 ]sampleid: 000000432553.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:29.819 ]sampleid: 000000432898.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:31.201 ]sampleid: 000000433103.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:32.578 ]sampleid: 000000433134.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:33.945 ]sampleid: 000000433192.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:35.323 ]sampleid: 000000433204.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:36.714 ]sampleid: 000000433243.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:38. 91 ]sampleid: 000000433374.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:39.467 ]sampleid: 000000433515.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:40.839 ]sampleid: 000000433774.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:42.215 ]sampleid: 000000433915.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:43.585 ]sampleid: 000000433980.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:44.952 ]sampleid: 000000434204.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:46.330 ]sampleid: 000000434230.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:47.710 ]sampleid: 000000434247.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:49. 92 ]sampleid: 000000434297.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:50.485 ]sampleid: 000000434459.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:51.863 ]sampleid: 000000434479.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:53.239 ]sampleid: 000000434548.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:54.616 ]sampleid: 000000434996.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:56.  6 ]sampleid: 000000435003.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:57.386 ]sampleid: 000000435081.jpg, result=true
[ AI-Rank-Log  2/ 1  6:24:58.754 ]sampleid: 000000435205.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25: 0.137 ]sampleid: 000000435206.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25: 1.506 ]sampleid: 000000435208.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25: 2.878 ]sampleid: 000000435299.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25: 4.256 ]sampleid: 000000435880.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25: 5.635 ]sampleid: 000000436315.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25: 7.  3 ]sampleid: 000000436551.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25: 8.373 ]sampleid: 000000436617.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25: 9.744 ]sampleid: 000000436738.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:11.117 ]sampleid: 000000436883.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:12.495 ]sampleid: 000000437110.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:13.870 ]sampleid: 000000437205.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:15.241 ]sampleid: 000000437239.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:16.618 ]sampleid: 000000437331.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:17.987 ]sampleid: 000000437351.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:19.364 ]sampleid: 000000437392.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:20.739 ]sampleid: 000000437514.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:22.114 ]sampleid: 000000437898.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:23.485 ]sampleid: 000000438017.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:24.854 ]sampleid: 000000438226.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:26.228 ]sampleid: 000000438269.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:27.609 ]sampleid: 000000438304.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:28.986 ]sampleid: 000000438774.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:30.359 ]sampleid: 000000438862.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:31.726 ]sampleid: 000000438876.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:33.100 ]sampleid: 000000438907.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:34.468 ]sampleid: 000000438955.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:35.844 ]sampleid: 000000439180.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:37.216 ]sampleid: 000000439290.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:38.595 ]sampleid: 000000439426.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:39.975 ]sampleid: 000000439522.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:41.347 ]sampleid: 000000439525.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:42.723 ]sampleid: 000000439593.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:44.107 ]sampleid: 000000439623.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:45.490 ]sampleid: 000000439715.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:46.870 ]sampleid: 000000439773.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:48.243 ]sampleid: 000000439854.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:49.631 ]sampleid: 000000439994.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:51.  7 ]sampleid: 000000440171.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:52.385 ]sampleid: 000000440184.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:53.764 ]sampleid: 000000440336.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:55.150 ]sampleid: 000000440475.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:56.529 ]sampleid: 000000440507.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:57.917 ]sampleid: 000000440508.jpg, result=true
[ AI-Rank-Log  2/ 1  6:25:59.305 ]sampleid: 000000440617.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26: 0.703 ]sampleid: 000000441247.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26: 2. 91 ]sampleid: 000000441286.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26: 3.471 ]sampleid: 000000441442.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26: 4.853 ]sampleid: 000000441468.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26: 6.238 ]sampleid: 000000441491.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26: 7.627 ]sampleid: 000000441543.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26: 9. 12 ]sampleid: 000000441553.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:10.397 ]sampleid: 000000441586.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:11.777 ]sampleid: 000000442009.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:13.159 ]sampleid: 000000442161.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:14.559 ]sampleid: 000000442306.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:15.941 ]sampleid: 000000442323.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:17.333 ]sampleid: 000000442456.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:18.721 ]sampleid: 000000442463.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:20.106 ]sampleid: 000000442480.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:21.499 ]sampleid: 000000442661.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:22.892 ]sampleid: 000000442746.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:24.285 ]sampleid: 000000442822.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:25.681 ]sampleid: 000000442836.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:27. 69 ]sampleid: 000000442993.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:28.453 ]sampleid: 000000443303.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:29.842 ]sampleid: 000000443426.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:31.227 ]sampleid: 000000443498.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:32.620 ]sampleid: 000000443844.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:34. 11 ]sampleid: 000000443969.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:35.407 ]sampleid: 000000444142.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:36.800 ]sampleid: 000000444275.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:38.187 ]sampleid: 000000444879.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:39.582 ]sampleid: 000000445248.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:40.972 ]sampleid: 000000445365.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:42.372 ]sampleid: 000000445439.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:43.768 ]sampleid: 000000445602.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:45.166 ]sampleid: 000000445658.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:46.562 ]sampleid: 000000445675.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:47.949 ]sampleid: 000000445722.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:49.348 ]sampleid: 000000445792.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:50.743 ]sampleid: 000000445834.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:52.136 ]sampleid: 000000445846.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:53.526 ]sampleid: 000000445999.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:54.919 ]sampleid: 000000446005.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:56.314 ]sampleid: 000000446117.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:57.714 ]sampleid: 000000446206.jpg, result=true
[ AI-Rank-Log  2/ 1  6:26:59.114 ]sampleid: 000000446207.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27: 0.523 ]sampleid: 000000446522.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27: 1.930 ]sampleid: 000000446574.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27: 3.328 ]sampleid: 000000446651.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27: 4.720 ]sampleid: 000000446703.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27: 6.117 ]sampleid: 000000447088.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27: 7.522 ]sampleid: 000000447169.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27: 8.928 ]sampleid: 000000447187.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:10.327 ]sampleid: 000000447200.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:11.738 ]sampleid: 000000447313.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:13.140 ]sampleid: 000000447314.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:14.546 ]sampleid: 000000447342.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:15.944 ]sampleid: 000000447465.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:17.353 ]sampleid: 000000447522.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:18.750 ]sampleid: 000000447611.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:20.161 ]sampleid: 000000447789.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:21.572 ]sampleid: 000000447917.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:22.981 ]sampleid: 000000448076.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:24.380 ]sampleid: 000000448256.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:25.773 ]sampleid: 000000448263.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:27.184 ]sampleid: 000000448365.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:28.588 ]sampleid: 000000448410.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:29.996 ]sampleid: 000000448448.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:31.398 ]sampleid: 000000448810.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:32.804 ]sampleid: 000000449190.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:34.210 ]sampleid: 000000449198.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:35.622 ]sampleid: 000000449312.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:37. 23 ]sampleid: 000000449406.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:38.432 ]sampleid: 000000449432.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:39.848 ]sampleid: 000000449579.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:41.261 ]sampleid: 000000449603.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:42.657 ]sampleid: 000000449661.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:44. 68 ]sampleid: 000000449909.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:45.482 ]sampleid: 000000449996.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:46.898 ]sampleid: 000000450075.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:48.311 ]sampleid: 000000450100.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:49.718 ]sampleid: 000000450202.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:51.130 ]sampleid: 000000450303.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:52.545 ]sampleid: 000000450399.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:53.949 ]sampleid: 000000450439.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:55.362 ]sampleid: 000000450488.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:56.771 ]sampleid: 000000450559.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:58.182 ]sampleid: 000000450686.jpg, result=true
[ AI-Rank-Log  2/ 1  6:27:59.607 ]sampleid: 000000450758.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28: 1. 23 ]sampleid: 000000451043.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28: 2.442 ]sampleid: 000000451084.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28: 3.860 ]sampleid: 000000451090.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28: 5.282 ]sampleid: 000000451144.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28: 6.701 ]sampleid: 000000451150.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28: 8.120 ]sampleid: 000000451155.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28: 9.540 ]sampleid: 000000451308.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:10.954 ]sampleid: 000000451435.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:12.376 ]sampleid: 000000451571.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:13.797 ]sampleid: 000000451693.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:15.221 ]sampleid: 000000451714.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:16.643 ]sampleid: 000000451879.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:18. 71 ]sampleid: 000000452084.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:19.489 ]sampleid: 000000452122.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:20.920 ]sampleid: 000000452321.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:22.334 ]sampleid: 000000452515.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:23.753 ]sampleid: 000000452784.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:25.180 ]sampleid: 000000452793.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:26.605 ]sampleid: 000000452891.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:28. 34 ]sampleid: 000000453001.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:29.459 ]sampleid: 000000453040.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:30.880 ]sampleid: 000000453166.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:32.302 ]sampleid: 000000453302.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:33.734 ]sampleid: 000000453341.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:35.176 ]sampleid: 000000453584.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:36.609 ]sampleid: 000000453634.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:38. 40 ]sampleid: 000000453708.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:39.470 ]sampleid: 000000453722.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:40.901 ]sampleid: 000000453841.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:42.332 ]sampleid: 000000453860.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:43.765 ]sampleid: 000000453981.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:45.194 ]sampleid: 000000454067.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:46.639 ]sampleid: 000000454404.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:48. 72 ]sampleid: 000000454661.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:49.504 ]sampleid: 000000454750.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:50.947 ]sampleid: 000000454798.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:52.386 ]sampleid: 000000454978.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:53.819 ]sampleid: 000000455085.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:55.262 ]sampleid: 000000455157.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:56.709 ]sampleid: 000000455219.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:58.149 ]sampleid: 000000455267.jpg, result=true
[ AI-Rank-Log  2/ 1  6:28:59.583 ]sampleid: 000000455301.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29: 1. 34 ]sampleid: 000000455352.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29: 2.482 ]sampleid: 000000455448.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29: 3.917 ]sampleid: 000000455555.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29: 5.352 ]sampleid: 000000455597.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29: 6.790 ]sampleid: 000000455624.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29: 8.233 ]sampleid: 000000455716.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29: 9.661 ]sampleid: 000000455872.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:11. 98 ]sampleid: 000000455937.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:12.536 ]sampleid: 000000455981.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:13.974 ]sampleid: 000000456015.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:15.404 ]sampleid: 000000456143.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:16.840 ]sampleid: 000000456292.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:18.268 ]sampleid: 000000456303.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:19.696 ]sampleid: 000000456394.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:21.125 ]sampleid: 000000456496.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:22.573 ]sampleid: 000000456559.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:24.  9 ]sampleid: 000000456662.jpg, result=true
