[ AI-Rank-Log  1/31 20:58:57.965 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  1/31 21:44:29.317 ]sampleid: 000000455301.jpg, result=true
[ AI-Rank-Log  1/31 21:44:30.529 ]sampleid: 000000455352.jpg, result=true
[ AI-Rank-Log  1/31 21:44:31.729 ]sampleid: 000000455448.jpg, result=true
[ AI-Rank-Log  1/31 21:44:33. 14 ]sampleid: 000000455555.jpg, result=true
[ AI-Rank-Log  1/31 21:44:34.298 ]sampleid: 000000455597.jpg, result=true
[ AI-Rank-Log  1/31 21:44:35.620 ]sampleid: 000000455624.jpg, result=true
[ AI-Rank-Log  1/31 21:44:36.925 ]sampleid: 000000455716.jpg, result=true
[ AI-Rank-Log  1/31 21:44:38.208 ]sampleid: 000000455872.jpg, result=true
[ AI-Rank-Log  1/31 21:44:39.515 ]sampleid: 000000455937.jpg, result=true
[ AI-Rank-Log  1/31 21:44:40.691 ]sampleid: 000000455981.jpg, result=true
[ AI-Rank-Log  1/31 21:44:41.994 ]sampleid: 000000456015.jpg, result=true
[ AI-Rank-Log  1/31 21:44:43.292 ]sampleid: 000000456143.jpg, result=true
[ AI-Rank-Log  1/31 21:44:44.551 ]sampleid: 000000456292.jpg, result=true
[ AI-Rank-Log  1/31 21:44:45.844 ]sampleid: 000000456303.jpg, result=true
[ AI-Rank-Log  1/31 21:44:47. 87 ]sampleid: 000000456394.jpg, result=true
[ AI-Rank-Log  1/31 21:44:48.371 ]sampleid: 000000456496.jpg, result=true
[ AI-Rank-Log  1/31 21:44:49.619 ]sampleid: 000000456559.jpg, result=true
[ AI-Rank-Log  1/31 21:44:50.877 ]sampleid: 000000456662.jpg, result=true
[ AI-Rank-Log  1/31 21:44:52.141 ]sampleid: 000000456865.jpg, result=true
[ AI-Rank-Log  1/31 21:44:53.366 ]sampleid: 000000457078.jpg, result=true
[ AI-Rank-Log  1/31 21:44:54.660 ]sampleid: 000000457262.jpg, result=true
[ AI-Rank-Log  1/31 21:44:55.949 ]sampleid: 000000457559.jpg, result=true
[ AI-Rank-Log  1/31 21:44:57.206 ]sampleid: 000000457848.jpg, result=true
[ AI-Rank-Log  1/31 21:44:58.490 ]sampleid: 000000457884.jpg, result=true
[ AI-Rank-Log  1/31 21:44:59.739 ]sampleid: 000000458045.jpg, result=true
[ AI-Rank-Log  1/31 21:45: 1. 37 ]sampleid: 000000458054.jpg, result=true
[ AI-Rank-Log  1/31 21:45: 2.272 ]sampleid: 000000458109.jpg, result=true
[ AI-Rank-Log  1/31 21:45: 3.522 ]sampleid: 000000458223.jpg, result=true
[ AI-Rank-Log  1/31 21:45: 4.741 ]sampleid: 000000458255.jpg, result=true
[ AI-Rank-Log  1/31 21:45: 6. 34 ]sampleid: 000000458325.jpg, result=true
[ AI-Rank-Log  1/31 21:45: 7.277 ]sampleid: 000000458410.jpg, result=true
[ AI-Rank-Log  1/31 21:45: 8.516 ]sampleid: 000000458663.jpg, result=true
[ AI-Rank-Log  1/31 21:45: 9.791 ]sampleid: 000000458702.jpg, result=true
[ AI-Rank-Log  1/31 21:45:11. 82 ]sampleid: 000000458755.jpg, result=true
[ AI-Rank-Log  1/31 21:45:12.356 ]sampleid: 000000458768.jpg, result=true
[ AI-Rank-Log  1/31 21:45:13.597 ]sampleid: 000000458790.jpg, result=true
[ AI-Rank-Log  1/31 21:45:14.896 ]sampleid: 000000458992.jpg, result=true
[ AI-Rank-Log  1/31 21:45:16.131 ]sampleid: 000000459153.jpg, result=true
[ AI-Rank-Log  1/31 21:45:17.372 ]sampleid: 000000459195.jpg, result=true
[ AI-Rank-Log  1/31 21:45:18.801 ]sampleid: 000000459272.jpg, result=true
[ AI-Rank-Log  1/31 21:45:20. 80 ]sampleid: 000000459396.jpg, result=true
[ AI-Rank-Log  1/31 21:45:21.346 ]sampleid: 000000459437.jpg, result=true
[ AI-Rank-Log  1/31 21:45:22.636 ]sampleid: 000000459467.jpg, result=true
[ AI-Rank-Log  1/31 21:45:23.874 ]sampleid: 000000459500.jpg, result=true
[ AI-Rank-Log  1/31 21:45:25.116 ]sampleid: 000000459634.jpg, result=true
[ AI-Rank-Log  1/31 21:45:26.333 ]sampleid: 000000459662.jpg, result=true
[ AI-Rank-Log  1/31 21:45:27.577 ]sampleid: 000000459757.jpg, result=true
[ AI-Rank-Log  1/31 21:45:28.795 ]sampleid: 000000459809.jpg, result=true
[ AI-Rank-Log  1/31 21:45:30.105 ]sampleid: 000000459887.jpg, result=true
[ AI-Rank-Log  1/31 21:45:31.397 ]sampleid: 000000459954.jpg, result=true
[ AI-Rank-Log  1/31 21:45:32.631 ]sampleid: 000000460147.jpg, result=true
[ AI-Rank-Log  1/31 21:45:33.930 ]sampleid: 000000460160.jpg, result=true
[ AI-Rank-Log  1/31 21:45:35.168 ]sampleid: 000000460229.jpg, result=true
[ AI-Rank-Log  1/31 21:45:36.464 ]sampleid: 000000460333.jpg, result=true
[ AI-Rank-Log  1/31 21:45:37.765 ]sampleid: 000000460347.jpg, result=true
[ AI-Rank-Log  1/31 21:45:38.979 ]sampleid: 000000460379.jpg, result=true
[ AI-Rank-Log  1/31 21:45:40.272 ]sampleid: 000000460494.jpg, result=true
[ AI-Rank-Log  1/31 21:45:41.503 ]sampleid: 000000460682.jpg, result=true
[ AI-Rank-Log  1/31 21:45:42.802 ]sampleid: 000000460683.jpg, result=true
[ AI-Rank-Log  1/31 21:45:44. 26 ]sampleid: 000000460841.jpg, result=true
[ AI-Rank-Log  1/31 21:45:45.326 ]sampleid: 000000460927.jpg, result=true
[ AI-Rank-Log  1/31 21:45:46.568 ]sampleid: 000000460929.jpg, result=true
[ AI-Rank-Log  1/31 21:45:47.846 ]sampleid: 000000460967.jpg, result=true
[ AI-Rank-Log  1/31 21:45:49.126 ]sampleid: 000000461009.jpg, result=true
[ AI-Rank-Log  1/31 21:45:50.373 ]sampleid: 000000461036.jpg, result=true
[ AI-Rank-Log  1/31 21:45:51.571 ]sampleid: 000000461275.jpg, result=true
[ AI-Rank-Log  1/31 21:45:52.822 ]sampleid: 000000461405.jpg, result=true
[ AI-Rank-Log  1/31 21:45:54.126 ]sampleid: 000000461573.jpg, result=true
[ AI-Rank-Log  1/31 21:45:55.331 ]sampleid: 000000461751.jpg, result=true
[ AI-Rank-Log  1/31 21:45:56.711 ]sampleid: 000000462031.jpg, result=true
[ AI-Rank-Log  1/31 21:45:57.994 ]sampleid: 000000462371.jpg, result=true
[ AI-Rank-Log  1/31 21:45:59.280 ]sampleid: 000000462576.jpg, result=true
[ AI-Rank-Log  1/31 21:46: 0.560 ]sampleid: 000000462614.jpg, result=true
[ AI-Rank-Log  1/31 21:46: 1.835 ]sampleid: 000000462629.jpg, result=true
[ AI-Rank-Log  1/31 21:46: 3.128 ]sampleid: 000000462643.jpg, result=true
[ AI-Rank-Log  1/31 21:46: 4.421 ]sampleid: 000000462728.jpg, result=true
[ AI-Rank-Log  1/31 21:46: 5.692 ]sampleid: 000000462756.jpg, result=true
[ AI-Rank-Log  1/31 21:46: 6.933 ]sampleid: 000000462904.jpg, result=true
[ AI-Rank-Log  1/31 21:46: 8.151 ]sampleid: 000000463037.jpg, result=true
[ AI-Rank-Log  1/31 21:46: 9.459 ]sampleid: 000000463174.jpg, result=true
[ AI-Rank-Log  1/31 21:46:10.719 ]sampleid: 000000463199.jpg, result=true
[ AI-Rank-Log  1/31 21:46:11.973 ]sampleid: 000000463283.jpg, result=true
[ AI-Rank-Log  1/31 21:46:13.219 ]sampleid: 000000463522.jpg, result=true
[ AI-Rank-Log  1/31 21:46:14.536 ]sampleid: 000000463527.jpg, result=true
[ AI-Rank-Log  1/31 21:46:15.745 ]sampleid: 000000463542.jpg, result=true
[ AI-Rank-Log  1/31 21:46:17. 36 ]sampleid: 000000463618.jpg, result=true
[ AI-Rank-Log  1/31 21:46:18.282 ]sampleid: 000000463647.jpg, result=true
[ AI-Rank-Log  1/31 21:46:19.603 ]sampleid: 000000463690.jpg, result=true
[ AI-Rank-Log  1/31 21:46:20.851 ]sampleid: 000000463730.jpg, result=true
[ AI-Rank-Log  1/31 21:46:22.152 ]sampleid: 000000463802.jpg, result=true
[ AI-Rank-Log  1/31 21:46:23.363 ]sampleid: 000000463842.jpg, result=true
[ AI-Rank-Log  1/31 21:46:24.592 ]sampleid: 000000463849.jpg, result=true
[ AI-Rank-Log  1/31 21:46:25.970 ]sampleid: 000000463918.jpg, result=true
[ AI-Rank-Log  1/31 21:46:27.196 ]sampleid: 000000464089.jpg, result=true
[ AI-Rank-Log  1/31 21:46:28.502 ]sampleid: 000000464144.jpg, result=true
[ AI-Rank-Log  1/31 21:46:29.728 ]sampleid: 000000464251.jpg, result=true
[ AI-Rank-Log  1/31 21:46:31. 50 ]sampleid: 000000464358.jpg, result=true
[ AI-Rank-Log  1/31 21:46:32.317 ]sampleid: 000000464476.jpg, result=true
[ AI-Rank-Log  1/31 21:46:33.627 ]sampleid: 000000464522.jpg, result=true
[ AI-Rank-Log  1/31 21:46:34.941 ]sampleid: 000000464689.jpg, result=true
[ AI-Rank-Log  1/31 21:46:36.246 ]sampleid: 000000464786.jpg, result=true
[ AI-Rank-Log  1/31 21:46:37.564 ]sampleid: 000000464824.jpg, result=true
[ AI-Rank-Log  1/31 21:46:38.792 ]sampleid: 000000464872.jpg, result=true
[ AI-Rank-Log  1/31 21:46:40.176 ]sampleid: 000000465129.jpg, result=true
[ AI-Rank-Log  1/31 21:46:41.395 ]sampleid: 000000465179.jpg, result=true
[ AI-Rank-Log  1/31 21:46:42.698 ]sampleid: 000000465180.jpg, result=true
[ AI-Rank-Log  1/31 21:46:43.960 ]sampleid: 000000465430.jpg, result=true
[ AI-Rank-Log  1/31 21:46:45.227 ]sampleid: 000000465549.jpg, result=true
[ AI-Rank-Log  1/31 21:46:46.452 ]sampleid: 000000465585.jpg, result=true
[ AI-Rank-Log  1/31 21:46:47.757 ]sampleid: 000000465675.jpg, result=true
[ AI-Rank-Log  1/31 21:46:49. 52 ]sampleid: 000000465718.jpg, result=true
[ AI-Rank-Log  1/31 21:46:50.276 ]sampleid: 000000465806.jpg, result=true
[ AI-Rank-Log  1/31 21:46:51.534 ]sampleid: 000000465822.jpg, result=true
[ AI-Rank-Log  1/31 21:46:52.853 ]sampleid: 000000465836.jpg, result=true
[ AI-Rank-Log  1/31 21:46:54.169 ]sampleid: 000000466085.jpg, result=true
[ AI-Rank-Log  1/31 21:46:55.438 ]sampleid: 000000466125.jpg, result=true
[ AI-Rank-Log  1/31 21:46:56.754 ]sampleid: 000000466156.jpg, result=true
[ AI-Rank-Log  1/31 21:46:58. 18 ]sampleid: 000000466256.jpg, result=true
[ AI-Rank-Log  1/31 21:46:59.335 ]sampleid: 000000466339.jpg, result=true
[ AI-Rank-Log  1/31 21:47: 0.665 ]sampleid: 000000466416.jpg, result=true
[ AI-Rank-Log  1/31 21:47: 1.936 ]sampleid: 000000466567.jpg, result=true
[ AI-Rank-Log  1/31 21:47: 3.243 ]sampleid: 000000466602.jpg, result=true
[ AI-Rank-Log  1/31 21:47: 4.510 ]sampleid: 000000466835.jpg, result=true
[ AI-Rank-Log  1/31 21:47: 5.836 ]sampleid: 000000466986.jpg, result=true
[ AI-Rank-Log  1/31 21:47: 7.102 ]sampleid: 000000467176.jpg, result=true
[ AI-Rank-Log  1/31 21:47: 8.379 ]sampleid: 000000467315.jpg, result=true
[ AI-Rank-Log  1/31 21:47: 9.688 ]sampleid: 000000467511.jpg, result=true
[ AI-Rank-Log  1/31 21:47:11.  9 ]sampleid: 000000467776.jpg, result=true
[ AI-Rank-Log  1/31 21:47:12.268 ]sampleid: 000000467848.jpg, result=true
[ AI-Rank-Log  1/31 21:47:13.587 ]sampleid: 000000468124.jpg, result=true
[ AI-Rank-Log  1/31 21:47:14.901 ]sampleid: 000000468233.jpg, result=true
[ AI-Rank-Log  1/31 21:47:16.207 ]sampleid: 000000468245.jpg, result=true
[ AI-Rank-Log  1/31 21:47:17.526 ]sampleid: 000000468332.jpg, result=true
[ AI-Rank-Log  1/31 21:47:18.811 ]sampleid: 000000468501.jpg, result=true
[ AI-Rank-Log  1/31 21:47:20.132 ]sampleid: 000000468505.jpg, result=true
[ AI-Rank-Log  1/31 21:47:21.404 ]sampleid: 000000468577.jpg, result=true
[ AI-Rank-Log  1/31 21:47:22.651 ]sampleid: 000000468632.jpg, result=true
[ AI-Rank-Log  1/31 21:47:23.977 ]sampleid: 000000468925.jpg, result=true
[ AI-Rank-Log  1/31 21:47:25.298 ]sampleid: 000000468954.jpg, result=true
[ AI-Rank-Log  1/31 21:47:26.584 ]sampleid: 000000468965.jpg, result=true
[ AI-Rank-Log  1/31 21:47:27.911 ]sampleid: 000000469067.jpg, result=true
[ AI-Rank-Log  1/31 21:47:29.137 ]sampleid: 000000469174.jpg, result=true
[ AI-Rank-Log  1/31 21:47:30.419 ]sampleid: 000000469192.jpg, result=true
[ AI-Rank-Log  1/31 21:47:31.749 ]sampleid: 000000469246.jpg, result=true
[ AI-Rank-Log  1/31 21:47:32.997 ]sampleid: 000000469652.jpg, result=true
[ AI-Rank-Log  1/31 21:47:34.331 ]sampleid: 000000469828.jpg, result=true
[ AI-Rank-Log  1/31 21:47:35.574 ]sampleid: 000000470121.jpg, result=true
[ AI-Rank-Log  1/31 21:47:36.982 ]sampleid: 000000470173.jpg, result=true
[ AI-Rank-Log  1/31 21:47:38.241 ]sampleid: 000000470773.jpg, result=true
[ AI-Rank-Log  1/31 21:47:39.555 ]sampleid: 000000470779.jpg, result=true
[ AI-Rank-Log  1/31 21:47:40.770 ]sampleid: 000000470924.jpg, result=true
[ AI-Rank-Log  1/31 21:47:42. 31 ]sampleid: 000000470952.jpg, result=true
[ AI-Rank-Log  1/31 21:47:43.361 ]sampleid: 000000471023.jpg, result=true
[ AI-Rank-Log  1/31 21:47:44.654 ]sampleid: 000000471087.jpg, result=true
[ AI-Rank-Log  1/31 21:47:45.944 ]sampleid: 000000471450.jpg, result=true
[ AI-Rank-Log  1/31 21:47:47.252 ]sampleid: 000000471567.jpg, result=true
[ AI-Rank-Log  1/31 21:47:48.622 ]sampleid: 000000471756.jpg, result=true
[ AI-Rank-Log  1/31 21:47:49.941 ]sampleid: 000000471789.jpg, result=true
[ AI-Rank-Log  1/31 21:47:51.220 ]sampleid: 000000471869.jpg, result=true
[ AI-Rank-Log  1/31 21:47:52.480 ]sampleid: 000000471893.jpg, result=true
[ AI-Rank-Log  1/31 21:47:53.785 ]sampleid: 000000471991.jpg, result=true
[ AI-Rank-Log  1/31 21:47:55. 22 ]sampleid: 000000472030.jpg, result=true
[ AI-Rank-Log  1/31 21:47:56.296 ]sampleid: 000000472046.jpg, result=true
[ AI-Rank-Log  1/31 21:47:57.599 ]sampleid: 000000472298.jpg, result=true
[ AI-Rank-Log  1/31 21:47:58.825 ]sampleid: 000000472375.jpg, result=true
[ AI-Rank-Log  1/31 21:48: 0. 48 ]sampleid: 000000472623.jpg, result=true
[ AI-Rank-Log  1/31 21:48: 1.313 ]sampleid: 000000472678.jpg, result=true
[ AI-Rank-Log  1/31 21:48: 2.672 ]sampleid: 000000473015.jpg, result=true
[ AI-Rank-Log  1/31 21:48: 3.970 ]sampleid: 000000473118.jpg, result=true
[ AI-Rank-Log  1/31 21:48: 5.275 ]sampleid: 000000473121.jpg, result=true
[ AI-Rank-Log  1/31 21:48: 6.530 ]sampleid: 000000473219.jpg, result=true
[ AI-Rank-Log  1/31 21:48: 7.788 ]sampleid: 000000473237.jpg, result=true
[ AI-Rank-Log  1/31 21:48: 9.103 ]sampleid: 000000473406.jpg, result=true
[ AI-Rank-Log  1/31 21:48:10.369 ]sampleid: 000000473821.jpg, result=true
[ AI-Rank-Log  1/31 21:48:11.701 ]sampleid: 000000473869.jpg, result=true
[ AI-Rank-Log  1/31 21:48:13.  2 ]sampleid: 000000473974.jpg, result=true
[ AI-Rank-Log  1/31 21:48:14.328 ]sampleid: 000000474021.jpg, result=true
[ AI-Rank-Log  1/31 21:48:15.668 ]sampleid: 000000474028.jpg, result=true
[ AI-Rank-Log  1/31 21:48:16.973 ]sampleid: 000000474039.jpg, result=true
[ AI-Rank-Log  1/31 21:48:18.295 ]sampleid: 000000474078.jpg, result=true
[ AI-Rank-Log  1/31 21:48:19.604 ]sampleid: 000000474095.jpg, result=true
[ AI-Rank-Log  1/31 21:48:20.941 ]sampleid: 000000474164.jpg, result=true
[ AI-Rank-Log  1/31 21:48:22.258 ]sampleid: 000000474167.jpg, result=true
[ AI-Rank-Log  1/31 21:48:23.584 ]sampleid: 000000474170.jpg, result=true
[ AI-Rank-Log  1/31 21:48:24.848 ]sampleid: 000000474293.jpg, result=true
[ AI-Rank-Log  1/31 21:48:26.194 ]sampleid: 000000474344.jpg, result=true
[ AI-Rank-Log  1/31 21:48:27.524 ]sampleid: 000000474452.jpg, result=true
[ AI-Rank-Log  1/31 21:48:28.760 ]sampleid: 000000474786.jpg, result=true
[ AI-Rank-Log  1/31 21:48:30. 98 ]sampleid: 000000474854.jpg, result=true
[ AI-Rank-Log  1/31 21:48:31.329 ]sampleid: 000000474881.jpg, result=true
[ AI-Rank-Log  1/31 21:48:32.604 ]sampleid: 000000475064.jpg, result=true
[ AI-Rank-Log  1/31 21:48:33.925 ]sampleid: 000000475150.jpg, result=true
[ AI-Rank-Log  1/31 21:48:35.278 ]sampleid: 000000475191.jpg, result=true
[ AI-Rank-Log  1/31 21:48:36.584 ]sampleid: 000000475223.jpg, result=true
[ AI-Rank-Log  1/31 21:48:37.889 ]sampleid: 000000475365.jpg, result=true
[ AI-Rank-Log  1/31 21:48:39.197 ]sampleid: 000000475387.jpg, result=true
[ AI-Rank-Log  1/31 21:48:40.542 ]sampleid: 000000475484.jpg, result=true
[ AI-Rank-Log  1/31 21:48:41.868 ]sampleid: 000000475572.jpg, result=true
[ AI-Rank-Log  1/31 21:48:43.204 ]sampleid: 000000475678.jpg, result=true
[ AI-Rank-Log  1/31 21:48:44.466 ]sampleid: 000000475732.jpg, result=true
[ AI-Rank-Log  1/31 21:48:45.898 ]sampleid: 000000475779.jpg, result=true
[ AI-Rank-Log  1/31 21:48:47.178 ]sampleid: 000000475904.jpg, result=true
[ AI-Rank-Log  1/31 21:48:48.513 ]sampleid: 000000476119.jpg, result=true
[ AI-Rank-Log  1/31 21:48:49.839 ]sampleid: 000000476215.jpg, result=true
[ AI-Rank-Log  1/31 21:48:51.164 ]sampleid: 000000476258.jpg, result=true
[ AI-Rank-Log  1/31 21:48:52.467 ]sampleid: 000000476415.jpg, result=true
[ AI-Rank-Log  1/31 21:48:53.821 ]sampleid: 000000476491.jpg, result=true
[ AI-Rank-Log  1/31 21:48:55.152 ]sampleid: 000000476514.jpg, result=true
[ AI-Rank-Log  1/31 21:48:56.464 ]sampleid: 000000476704.jpg, result=true
[ AI-Rank-Log  1/31 21:48:57.753 ]sampleid: 000000476770.jpg, result=true
[ AI-Rank-Log  1/31 21:48:59. 27 ]sampleid: 000000476787.jpg, result=true
[ AI-Rank-Log  1/31 21:49: 0.373 ]sampleid: 000000476810.jpg, result=true
[ AI-Rank-Log  1/31 21:49: 1.709 ]sampleid: 000000477118.jpg, result=true
[ AI-Rank-Log  1/31 21:49: 3. 64 ]sampleid: 000000477227.jpg, result=true
[ AI-Rank-Log  1/31 21:49: 4.412 ]sampleid: 000000477288.jpg, result=true
[ AI-Rank-Log  1/31 21:49: 5.655 ]sampleid: 000000477441.jpg, result=true
[ AI-Rank-Log  1/31 21:49: 7. 19 ]sampleid: 000000477623.jpg, result=true
[ AI-Rank-Log  1/31 21:49: 8.362 ]sampleid: 000000477689.jpg, result=true
[ AI-Rank-Log  1/31 21:49: 9.668 ]sampleid: 000000477805.jpg, result=true
[ AI-Rank-Log  1/31 21:49:10.965 ]sampleid: 000000477955.jpg, result=true
[ AI-Rank-Log  1/31 21:49:12.261 ]sampleid: 000000478136.jpg, result=true
[ AI-Rank-Log  1/31 21:49:13.608 ]sampleid: 000000478286.jpg, result=true
[ AI-Rank-Log  1/31 21:49:14.916 ]sampleid: 000000478393.jpg, result=true
[ AI-Rank-Log  1/31 21:49:16.243 ]sampleid: 000000478420.jpg, result=true
[ AI-Rank-Log  1/31 21:49:17.550 ]sampleid: 000000478474.jpg, result=true
[ AI-Rank-Log  1/31 21:49:18.830 ]sampleid: 000000478721.jpg, result=true
[ AI-Rank-Log  1/31 21:49:20.174 ]sampleid: 000000478862.jpg, result=true
[ AI-Rank-Log  1/31 21:49:21.528 ]sampleid: 000000479030.jpg, result=true
[ AI-Rank-Log  1/31 21:49:22.903 ]sampleid: 000000479099.jpg, result=true
[ AI-Rank-Log  1/31 21:49:24.242 ]sampleid: 000000479126.jpg, result=true
[ AI-Rank-Log  1/31 21:49:25.521 ]sampleid: 000000479155.jpg, result=true
[ AI-Rank-Log  1/31 21:49:26.840 ]sampleid: 000000479248.jpg, result=true
[ AI-Rank-Log  1/31 21:49:28.125 ]sampleid: 000000479448.jpg, result=true
[ AI-Rank-Log  1/31 21:49:29.394 ]sampleid: 000000479596.jpg, result=true
[ AI-Rank-Log  1/31 21:49:30.716 ]sampleid: 000000479732.jpg, result=true
[ AI-Rank-Log  1/31 21:49:32. 18 ]sampleid: 000000479912.jpg, result=true
[ AI-Rank-Log  1/31 21:49:33.379 ]sampleid: 000000479953.jpg, result=true
[ AI-Rank-Log  1/31 21:49:34.666 ]sampleid: 000000480021.jpg, result=true
[ AI-Rank-Log  1/31 21:49:35.952 ]sampleid: 000000480122.jpg, result=true
[ AI-Rank-Log  1/31 21:49:37.280 ]sampleid: 000000480212.jpg, result=true
[ AI-Rank-Log  1/31 21:49:38.586 ]sampleid: 000000480275.jpg, result=true
[ AI-Rank-Log  1/31 21:49:39.909 ]sampleid: 000000480842.jpg, result=true
[ AI-Rank-Log  1/31 21:49:41.251 ]sampleid: 000000480936.jpg, result=true
[ AI-Rank-Log  1/31 21:49:42.544 ]sampleid: 000000480944.jpg, result=true
[ AI-Rank-Log  1/31 21:49:44. 16 ]sampleid: 000000480985.jpg, result=true
[ AI-Rank-Log  1/31 21:49:45.458 ]sampleid: 000000481159.jpg, result=true
[ AI-Rank-Log  1/31 21:49:46.778 ]sampleid: 000000481386.jpg, result=true
[ AI-Rank-Log  1/31 21:49:48.130 ]sampleid: 000000481390.jpg, result=true
[ AI-Rank-Log  1/31 21:49:49.457 ]sampleid: 000000481404.jpg, result=true
[ AI-Rank-Log  1/31 21:49:50.767 ]sampleid: 000000481413.jpg, result=true
[ AI-Rank-Log  1/31 21:49:52.120 ]sampleid: 000000481480.jpg, result=true
[ AI-Rank-Log  1/31 21:49:53.377 ]sampleid: 000000481567.jpg, result=true
[ AI-Rank-Log  1/31 21:49:54.736 ]sampleid: 000000481573.jpg, result=true
[ AI-Rank-Log  1/31 21:49:56. 64 ]sampleid: 000000481582.jpg, result=true
[ AI-Rank-Log  1/31 21:49:57.369 ]sampleid: 000000482100.jpg, result=true
[ AI-Rank-Log  1/31 21:49:58.688 ]sampleid: 000000482275.jpg, result=true
[ AI-Rank-Log  1/31 21:49:59.998 ]sampleid: 000000482319.jpg, result=true
[ AI-Rank-Log  1/31 21:50: 1.421 ]sampleid: 000000482436.jpg, result=true
[ AI-Rank-Log  1/31 21:50: 2.783 ]sampleid: 000000482477.jpg, result=true
[ AI-Rank-Log  1/31 21:50: 4. 54 ]sampleid: 000000482487.jpg, result=true
[ AI-Rank-Log  1/31 21:50: 5.417 ]sampleid: 000000482585.jpg, result=true
[ AI-Rank-Log  1/31 21:50: 6.783 ]sampleid: 000000482719.jpg, result=true
[ AI-Rank-Log  1/31 21:50: 8.140 ]sampleid: 000000482735.jpg, result=true
[ AI-Rank-Log  1/31 21:50: 9.514 ]sampleid: 000000482800.jpg, result=true
[ AI-Rank-Log  1/31 21:50:10.873 ]sampleid: 000000482917.jpg, result=true
[ AI-Rank-Log  1/31 21:50:12.227 ]sampleid: 000000482970.jpg, result=true
[ AI-Rank-Log  1/31 21:50:13.589 ]sampleid: 000000482978.jpg, result=true
[ AI-Rank-Log  1/31 21:50:14.906 ]sampleid: 000000483050.jpg, result=true
[ AI-Rank-Log  1/31 21:50:16.339 ]sampleid: 000000483531.jpg, result=true
[ AI-Rank-Log  1/31 21:50:17.708 ]sampleid: 000000483667.jpg, result=true
[ AI-Rank-Log  1/31 21:50:19. 37 ]sampleid: 000000483999.jpg, result=true
[ AI-Rank-Log  1/31 21:50:20.353 ]sampleid: 000000484029.jpg, result=true
[ AI-Rank-Log  1/31 21:50:21.661 ]sampleid: 000000484296.jpg, result=true
[ AI-Rank-Log  1/31 21:50:23. 34 ]sampleid: 000000484351.jpg, result=true
[ AI-Rank-Log  1/31 21:50:24.406 ]sampleid: 000000484404.jpg, result=true
[ AI-Rank-Log  1/31 21:50:25.741 ]sampleid: 000000484415.jpg, result=true
[ AI-Rank-Log  1/31 21:50:27. 60 ]sampleid: 000000484760.jpg, result=true
[ AI-Rank-Log  1/31 21:50:28.372 ]sampleid: 000000484893.jpg, result=true
[ AI-Rank-Log  1/31 21:50:29.715 ]sampleid: 000000484978.jpg, result=true
[ AI-Rank-Log  1/31 21:50:31. 31 ]sampleid: 000000485027.jpg, result=true
[ AI-Rank-Log  1/31 21:50:32.474 ]sampleid: 000000485071.jpg, result=true
[ AI-Rank-Log  1/31 21:50:33.724 ]sampleid: 000000485130.jpg, result=true
[ AI-Rank-Log  1/31 21:50:35.158 ]sampleid: 000000485237.jpg, result=true
[ AI-Rank-Log  1/31 21:50:36.638 ]sampleid: 000000485424.jpg, result=true
[ AI-Rank-Log  1/31 21:50:38. 16 ]sampleid: 000000485480.jpg, result=true
[ AI-Rank-Log  1/31 21:50:39.376 ]sampleid: 000000485802.jpg, result=true
[ AI-Rank-Log  1/31 21:50:40.692 ]sampleid: 000000485844.jpg, result=true
[ AI-Rank-Log  1/31 21:50:42. 52 ]sampleid: 000000485895.jpg, result=true
[ AI-Rank-Log  1/31 21:50:43.350 ]sampleid: 000000485972.jpg, result=true
[ AI-Rank-Log  1/31 21:50:44.719 ]sampleid: 000000486040.jpg, result=true
[ AI-Rank-Log  1/31 21:50:46. 85 ]sampleid: 000000486046.jpg, result=true
[ AI-Rank-Log  1/31 21:50:47.440 ]sampleid: 000000486104.jpg, result=true
[ AI-Rank-Log  1/31 21:50:48.764 ]sampleid: 000000486112.jpg, result=true
[ AI-Rank-Log  1/31 21:50:50. 39 ]sampleid: 000000486438.jpg, result=true
[ AI-Rank-Log  1/31 21:50:51.483 ]sampleid: 000000486479.jpg, result=true
[ AI-Rank-Log  1/31 21:50:52.843 ]sampleid: 000000486573.jpg, result=true
[ AI-Rank-Log  1/31 21:50:54.203 ]sampleid: 000000487583.jpg, result=true
[ AI-Rank-Log  1/31 21:50:55.572 ]sampleid: 000000488075.jpg, result=true
[ AI-Rank-Log  1/31 21:50:56.923 ]sampleid: 000000488166.jpg, result=true
[ AI-Rank-Log  1/31 21:50:58.267 ]sampleid: 000000488251.jpg, result=true
[ AI-Rank-Log  1/31 21:50:59.577 ]sampleid: 000000488270.jpg, result=true
[ AI-Rank-Log  1/31 21:51: 0.952 ]sampleid: 000000488385.jpg, result=true
[ AI-Rank-Log  1/31 21:51: 2.342 ]sampleid: 000000488592.jpg, result=true
[ AI-Rank-Log  1/31 21:51: 3.703 ]sampleid: 000000488664.jpg, result=true
[ AI-Rank-Log  1/31 21:51: 5.140 ]sampleid: 000000488673.jpg, result=true
[ AI-Rank-Log  1/31 21:51: 6.485 ]sampleid: 000000488710.jpg, result=true
[ AI-Rank-Log  1/31 21:51: 7.828 ]sampleid: 000000488736.jpg, result=true
